id,candidatoId,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,fecha
28422,9,5,5,2,3,3,5,5,4,3,4,4,2,5,4,4,4,5,3,3,5,5,5,5,5,3,5,2019-02-20T00:17:04.350917
28424,4,1,1,4,3,5,5,1,2,3,5,2,1,4,1,1,3,1,5,3,3,5,5,5,5,5,4,2019-02-20T00:17:05.810171
28425,2,5,4,3,5,5,4,1,3,4,1,1,4,5,1,3,4,5,3,1,1,1,1,5,3,1,5,2019-02-20T00:17:06.394813
28436,16,3,5,1,1,3,5,3,4,4,1,2,4,3,4,1,5,3,1,1,1,1,3,5,5,1,5,2019-02-20T00:17:13.402243
28441,1,1,1,5,1,3,2,1,3,3,4,1,1,3,1,1,3,1,1,1,1,2,1,5,1,1,4,2019-02-20T00:17:17.155940
28442,17,4,4,3,3,3,5,4,4,4,4,3,3,5,3,4,4,4,2,3,3,3,3,4,3,3,5,2019-02-20T00:17:19.032365
28447,3,3,3,4,3,2,4,2,3,3,4,4,3,4,3,2,3,2,3,3,3,3,3,5,2,2,4,2019-02-20T00:17:25.251519
28455,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-02-20T00:17:37.051846
28465,16,3,5,3,3,5,5,4,4,5,5,4,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,2019-02-20T00:17:43.493074
28467,4,2,3,5,2,5,5,2,2,5,4,3,1,4,1,1,4,2,5,2,1,1,5,5,1,1,5,2019-02-20T00:17:44.698285
28478,9,3,4,2,5,2,5,5,5,4,3,5,3,5,5,5,5,5,1,2,5,5,5,1,5,5,5,2019-02-20T00:17:50.992224
28484,3,2,1,5,1,5,4,1,4,4,4,2,1,4,1,1,5,1,5,1,1,1,1,5,1,1,4,2019-02-20T00:17:57.879417
28486,17,4,2,3,2,2,5,3,4,5,3,1,2,5,5,3,3,5,2,3,1,1,2,5,3,1,4,2019-02-20T00:17:59.885274
28487,11,5,2,1,1,3,5,5,5,4,3,5,5,5,4,5,5,5,5,3,5,5,5,5,3,1,3,2019-02-20T00:18:01.059619
28488,2,2,3,4,2,4,4,2,2,2,3,3,1,5,1,3,4,1,4,4,2,1,2,5,1,1,5,2019-02-20T00:18:03.532509
28489,2,2,2,4,4,4,1,4,2,4,4,3,2,4,1,1,4,1,5,2,1,1,1,5,1,1,4,2019-02-20T00:18:03.654610
28506,3,3,5,5,5,5,5,1,3,3,5,5,1,5,1,1,5,5,5,1,1,5,3,5,1,1,5,2019-02-20T00:18:16.277882
28508,17,3,5,3,1,3,4,4,5,5,1,5,1,5,3,1,3,4,5,1,2,3,5,5,1,1,5,2019-02-20T00:18:17.091398
28509,9,5,5,1,5,1,5,5,5,5,3,1,5,5,5,5,5,5,5,3,5,1,5,1,5,5,5,2019-02-20T00:18:17.704187
28510,17,4,3,3,2,3,4,3,4,4,4,4,4,4,3,4,3,5,3,3,4,4,4,5,2,2,4,2019-02-20T00:18:18.049905
28511,2,2,3,4,3,5,3,1,3,5,4,3,1,4,1,2,5,1,4,1,1,1,1,5,1,1,5,2019-02-20T00:18:18.905716
28517,9,1,5,1,1,1,5,3,5,5,5,3,3,5,5,1,5,5,5,5,5,3,3,3,5,1,5,2019-02-20T00:18:28.426863
28520,4,1,4,2,1,3,5,3,3,3,3,3,5,5,4,2,3,4,1,2,1,1,5,1,2,1,5,2019-02-20T00:18:31.124389
28524,4,4,2,5,2,4,2,3,4,3,4,4,2,4,1,1,3,1,3,2,2,1,5,5,1,1,4,2019-02-20T00:18:35.921655
28525,3,3,3,4,2,4,5,2,3,4,4,2,1,4,1,2,3,1,5,3,1,3,3,5,2,1,4,2019-02-20T00:18:37.219432
